"レッスン日","レッスン曜日","開始時刻","終了時刻","店舗コード","店舗名","ルームコード","ルーム名","スペースコード","スペース名","スペース数","プログラムコード","プログラム名","スタッフコード","スタッフ名","総予約数","受講前数","プラン予約数","チケット予約数","チェックイン数","チェックアウト数","無断キャンセル数","キャンセル待ち数","トライアル予約数","無料体験予約数","稼働率"
"2024/08/01","木","21:30","23:30","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/01","木","21:45","23:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","0","0","1","0","0","0","0%"
"2024/08/01","木","22:15","00:15","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/02","金","10:00","12:00","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/02","金","10:30","12:30","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/02","金","11:15","13:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/02","金","13:00","15:00","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/02","金","14:30","16:30","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/02","金","14:45","16:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/02","金","16:00","18:00","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/02","金","17:45","19:45","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/02","金","18:15","20:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/02","金","19:00","21:00","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/02","金","21:30","23:30","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/02","金","21:45","23:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/02","金","22:15","00:15","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/03","土","09:45","11:45","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/03","土","10:15","12:15","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/03","土","11:00","13:00","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/03","土","12:45","14:45","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/03","土","13:15","15:15","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/03","土","14:30","16:30","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/03","土","16:00","18:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/03","土","16:15","18:15","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/03","土","17:45","19:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/03","土","19:00","21:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/03","土","19:30","21:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/03","土","21:15","23:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/03","土","22:00","00:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/03","土","22:30","00:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/04","日","09:45","11:45","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/04","日","10:15","12:15","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/04","日","11:00","13:00","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/04","日","12:45","14:45","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/04","日","13:15","15:15","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/04","日","14:30","16:30","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/04","日","16:00","18:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/04","日","16:15","18:15","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/04","日","17:45","19:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/04","日","19:00","21:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/04","日","19:30","21:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/04","日","21:15","23:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/04","日","22:00","00:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/04","日","22:30","00:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/05","月","10:00","12:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","1","0","0","1","0","0","0","0%"
"2024/08/05","月","10:30","12:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/05","月","11:15","13:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/05","月","13:00","15:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/05","月","14:30","16:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/05","月","14:45","16:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/05","月","16:00","18:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/05","月","17:45","19:45","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/05","月","18:15","20:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","0","0","1","0","0","0","0%"
"2024/08/05","月","19:00","21:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/05","月","21:30","23:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/05","月","21:45","23:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/05","月","22:15","00:15","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/06","火","10:00","12:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/06","火","10:30","12:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/06","火","11:15","13:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","0","0","1","0","0","0","0%"
"2024/08/06","火","13:00","15:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/06","火","14:30","16:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/06","火","14:45","16:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/06","火","16:00","18:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/06","火","17:45","19:45","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/06","火","18:15","20:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/06","火","19:00","21:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/06","火","21:30","23:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/06","火","21:45","23:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/06","火","22:15","00:15","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/07","水","10:00","12:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/07","水","10:30","12:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/07","水","11:15","13:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/07","水","13:00","15:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/07","水","14:30","16:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/07","水","14:45","16:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/07","水","16:00","18:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/07","水","17:45","19:45","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/07","水","18:15","20:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/07","水","19:00","21:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/07","水","21:30","23:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/07","水","21:45","23:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/07","水","22:15","00:15","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/08","木","10:00","12:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","1","0","0","1","0","0","0","0%"
"2024/08/08","木","10:30","12:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","1","0","0","1","0","0","0","0%"
"2024/08/08","木","11:15","13:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","0","0","1","0","0","0","0%"
"2024/08/08","木","13:00","15:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","1","0","0","1","0","0","0","0%"
"2024/08/08","木","14:30","16:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/08","木","14:45","16:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/08","木","16:00","18:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/08","木","17:45","19:45","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/08","木","18:15","20:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/08","木","19:00","21:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/08","木","21:30","23:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/08","木","21:45","23:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/08","木","22:15","00:15","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/09","金","10:00","12:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/09","金","10:30","12:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/09","金","11:15","13:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/09","金","13:00","15:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/09","金","14:30","16:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/09","金","14:45","16:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/09","金","16:00","18:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/09","金","17:45","19:45","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/09","金","18:15","20:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/09","金","19:00","21:00","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/09","金","21:30","23:30","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/09","金","21:45","23:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/09","金","22:15","00:15","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/10","土","09:45","11:45","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/10","土","10:15","12:15","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/10","土","11:00","13:00","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/10","土","12:45","14:45","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/10","土","13:15","15:15","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/10","土","14:30","16:30","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/10","土","16:00","18:00","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/10","土","16:15","18:15","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/10","土","17:45","19:45","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/10","土","19:00","21:00","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/10","土","19:30","21:30","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/10","土","21:15","23:15","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/10","土","22:00","00:00","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/10","土","22:30","00:30","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/11","日","09:45","11:45","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","1","1","0","0","0","0","0","100%"
"2024/08/11","日","10:15","12:15","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/11","日","11:00","13:00","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/11","日","12:45","14:45","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/11","日","13:15","15:15","S0001","HAAAVE.","S0001_R0002","Room2","S0001_SP0002","Room2","1","PG0002","[Room2] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
"2024/08/11","日","14:30","16:30","S0001","HAAAVE.","S0001_R0003","Room3","S0001_SP0003","Room3","1","PG0003","[Room3] 120分","","","0","0","0","0","0","0","0","0","0","0","0%"
"2024/08/11","日","16:00","18:00","S0001","HAAAVE.","S0001_R0001","Room1","S0001_SP0001","Room1","1","PG0001","[Room1] 120分","","","1","0","0","0","1","0","0","0","1","0","100%"
